"idtwitter","subj","pos","neg","iro","top","TEXT"
"396745460712747008","1","0","1","0","0","Tweet Not Available"
"396579806751768576","1","0","1","0","0","@onlykstewart_ mi fa sbagliare tutte le paroleeeee."
"193078144863977472","1","1","1","0","1","Giusto #Boeri! rinunciare al pagamento del debito pubblico porterebbe l'Italia al default immediato #Grillo #Piazzapulita"
"193052550839287809","1","0","1","0","1","Tweet Not Available"
"391842322046255104","1","0","1","0","0","Tweet Not Available"
"136896494237253632","1","1","0","0","1","POLITICA. #Marchionne: «Per guidare l'Italia non si poteva scegliere persona migliore di Mario #Monti»."
"134534297423069184","0","0","0","0","1","[come passa il tempo] Mario Monti è stato il mio professore di economia."
"187486813856858112","1","1","0","0","0","@carmelitadurso tu ridi sempre anche quando non ce ne e' alcuna ragione... sei tranquilla"
"146136968802222080","1","0","1","0","1","Manovra, il governo Monti non incanta i sindacati: confermato lo sciopero http://bit.ly/t8rwr8  #ilG"
"187116899027533824","1","1","0","0","0","Tweet Not Available"
"192881650802229249","1","0","1","0","1","Io ho sempre detto che #Grillo è pericolosamente populista. Ma del resto lo avevo detto anche di #Berlusconi. E all'epoca avevo 12 anni."
"136803749460054017","1","1","1","0","1","Tweet Not Available"
"393302801558024192","1","0","1","0","0","Oh che bella la febbre porcoddio"
"393279567697547264","1","1","1","0","0","Cristiano Ronaldo sarai pure un grande giocatore, mai un grande uomo."
"129143970163990528","1","0","1","1","1","Mario Monti è conosciuto dal 60% degli intervistati. Che però preferiscono chiamarlo gamberi e zucchine. serena gandhi http://alter.spinoza.it/live/2011/10/25/ballaroza-25-ottobre-2011/ …"
"165465864727052288","0","0","0","0","1","Settimana prossima Mario Monti sarà ospite alla Vita In Diretta, a Occhio alla Spesa, alle Iene, a Forum, a Linea Verde e a 90esimo Minuto."
"396637954958823424","1","0","1","0","0","@proprioliah Troppa fatica altrimenti, l'abbiocco quotidiano non mi lascia scampo"
"165011634841059329","1","0","1","1","1","Al PROFESSOR Monti un latinismo mattutino: ""son tutti finocchi col c... degli altri"" (cit.)"
"391848818330697728","0","0","0","0","0","La vostra stella: l'oroscopo di domani (3) http://bit.ly/1a3kQnt "
"186448353721200640","1","1","0","0","0","@elilpds @supersantos_ Rappresentate due mie passioni, Roma e la Sicilia: non può essere solo un caso ma è un segno del destino olé"
"395483725980766208","1","0","1","0","0","@louisnvgdr *lo guarda sbalordito* ma sei coglione?"
"391904060514656256","0","0","0","0","0","#20ThingsAboutMe pt.2 se mi fisso su una cosa finchè non la ottengo lotto per averla"
"192005743044595712","1","1","0","0","0","Tweet Not Available"
"136928464199626753","0","0","0","0","1","Che ha detto Minzolini stasera sul governo Monti?"
"191863758795182080","0","0","0","0","0","Tweet Not Available"
"196450995801296896","1","1","0","0","1","#Grillo e #Bossi : #Lega era forza territoriale separatista, #M5S e' aggregatore nazionale generazionale. Fiducia ai giovani #Muoviti_Italia"
"137517834220740608","1","0","1","0","1","NON HO ALCUNA FIDUCIA NEL GOVERNO MONTI,USCIRE SUBITO DALL'EURO .LA PIU' GRANDE SPECULAZIONE DELLA MASSONERIA !!!!!"
"144435892642250752","1","0","1","0","1","Domani #Piazzapulita: SALVATORI DELLA PATRIA Il governo Monti stanga i ceti deboli Quando toccherà a quelli che non vengono mai toccati?#La7"
"135558049275445248","0","0","0","0","1","Tweet Not Available"
"391827424813797376","1","1","1","0","0","Figurati, . Comunque sono all'ultimo anno ed è parecchio stressante. Tu che scuola frequenti, @estblanc ?"
"134389183128145923","1","0","1","0","1","Che nel governo Monti l'Economia vada indifferentemente a Siniscalco, Bini smaghi o Saccomanni e' demenziale. #fullmonti #stamoagioca'"
"195592731416989696","1","0","1","0","1","Va bene, sosteniamo #Grillo che soffia sul fuoco. Sosteniamo chi si è fatto conoscere mandando a fanculo la gente. #serviziopubblico"
"195807281584152576","1","1","0","0","0","@_Gabriella_T grazie :)"
"165532147262816257","1","0","1","1","1","Per Mario Monti l'art. 18 allontana gli investimenti. E' falso...ce sta 'na panetteria sotto casa mia e so' 3 persone da 'na vita"
"391871848079958016","1","0","1","1","0","Quel momento di panico in cui una canzone parte dalla cuffia sinistra facendoti credere che la cuffia destra non funzioni più."
"193955666409426945","1","1","0","0","0","La prima cosa che faccio al mattino è leggere i tweet fino alla sera prima. Poi sorrido. Poi non guardo più il tg: qui è meglio."
"391896645551390721","1","1","1","0","0","@soproudofoned_ nella sfortuna sei fortunata.."
"164960850820595712","0","0","0","0","1","Ultimatum al governo Monti sul post sisma,i sindaci del cratere danno ancora 10 giorni http://bit.ly/wYmE36 "
"146998825012314112","1","0","1","0","1","Tweet Not Available"
"196030143066677248","1","0","1","0","1","Se #Grillo è un demagogo, #Rutelli,#Bersani,#Alfano, ecc.. cosa sono ?Tutti pronti a #illudere la #gente per recupearare i voti persi."
"396624603650752512","1","0","1","0","0","@GocceDiNuvole @samy_williams oggi in pratica era il giorno del funerale ,mio padre accende il cell e gli spunta anniversario da dire"
"195605175145218048","0","0","0","0","0","@aritangi @claudiosinatti anche Street Dance 2"
"136069327349751808","1","0","0","0","1","Mario Monti è il Lato Oscuro della Forza? http://www.giornalettismo.com/archives/168095/mario-monti-e-il-lato-oscuro-della-forza/ … via @giornalettismo"
"189736522784833537","1","0","0","0","0","@iwillmarryniall @Sheisnameless_ Perchè una sola volta? Scusa se te lo dico..non voglio fare l'alunna(?). LOL #ITALIANDIRECTIONERSLOVEONED"
"195865940406190081","0","0","0","0","1","“@giuliainnocenzi: Uno che non risponde alle domande non dovrebbe fare il politico #Grillo #serviziopubblico” quindi non lo mandate in onda?"
"193012204059099136","1","1","0","0","0","@FedeCanadian Hey ciao anche se non ti conosco....se hai bisogno io ci sono. Sappi che ti sono vicina. <3 =) Fatti forza."
"195884248610242560","1","0","1","0","1","#Grillo non è il vecchio né il nuovo. E' solo un comico. E, l'esperienza dei comici, l'Italia l'ha già registrata #ApriteGliOcchi"
"150700952993796096","0","0","0","0","1","“@bastaCasta: Il Governo Monti lavora alla fase 3. La fase 2 (crescita) non è più credibile.”"
"191832519778369536","1","0","1","1","1","#Grillo entrerà in Parlamento. #Bertinotti debutterà a teatro. #Berlusconi girerà un film. Solo io e #Bersani non abbiamo un cazzo da fare!"
"191954159417819136","1","1","0","0","0","cosa c'è di meglio di un #comodoletto dopo una luuuuunga giornata di università?"
"391997181546487809","1","0","1","0","0","@fabvix1971 @enorpeleinad LO VEDI CHE LA MERDA ESCE SEMPRE A GALLA!!!!ihihihihihih NAPOLITANO COSA NASCONDI??OLTRE LE TELEFONATE STRACCIATE"
"145760775401783297","0","0","0","0","1","Questa sera, alle 20:00 a Palazzo Chigi, il premier Mario Monti incontrerà i sindacati, che hanno indetto per... http://fb.me/tY6ulnCW "
"134708949017571328","1","1","1","0","1","Full Monty. Tutti pazzi per Mario Monti. http://goo.gl/fb/Q1oen  Clicca sul link"
"195956543575957504","1","0","1","1","0","Anche il tg la7 ha dato la notizia dell'incidente di Belen e Stefano.Bisogna imparare da Belen (?)..come riesce a far parlare di lei nessuno"
"135824788210974720","1","1","0","0","1","Tweet Not Available"
"391827431860207616","1","1","0","0","0","@ehyhoran FERMI TUTTI ho trovato un'altra persona a cui piace Fallen **"
"134653400842371073","1","0","1","0","1","Tweet Not Available"
"144146066835648512","1","0","1","1","1","Emendamento alla #manovra: i membri del governo #Monti verseranno 1000 euri per ogni utilizzo strumentale del lemma equità. #ecco, santinumi"
"193112122257965056","0","0","0","0","0","Tweet Not Available"
"143693636767453185","1","1","0","0","1","il governo monti cercherà di mettere in piedi italia che piange.........speriamo bene e speriamo di vederla ridere ........"
"135453491790483456","1","1","0","1","1","Tweet Not Available"
"193352620788809728","0","0","0","0","1","@beppe_grillo Quanto bisognerà aspettare ancora per prendere visione del #Dossier #Grillo ?"
"396757798966407168","1","1","0","0","0","uh, è pronto, torno subito ihih #off"
"192168588239572992","1","0","1","0","1","http://multimedia.lastampa.it/multimedia/in-italia/lstp/136137/ … #Grillo ""...rischiamo di entrare noi al governo,ma è pazzesco"". Pazzesco sì. Sveglia politica Sveglia!"
"149027025632509952","1","0","1","0","1","Che bisogno c'era che il governo #monti recuperasse il peggio dell'ideologia del governo precedente?"
"164838533377425409","1","0","1","1","1","@andreapoggioli Dalle mie parti ho visto un cartello: Monte Mario sì, Mario Monti no. #trailetueconclusioni."
"144071833401032704","1","0","1","0","1","L’infamia sulle pensioni del governo Monti e quelle insopportabili lacrime di Elsa Fornero http://goo.gl/fb/eCJB5 "
"188019803162804225","1","0","1","0","0","Occhio agli albanesi o chi per loro che entrano nei locali del Fvg a distruggere tutto ed a picchiare la gente. Hanno un'accetta. NN SCHERZO"
"194137584392343554","0","0","0","0","1","ma va! #Ferrara ascolta #radioradicale. Bene, in effetti oggi trasmettevano il comizio di #Grillo #Inonda #m5s #grillini #antipolitica #news"
"157512014242127872","1","0","1","1","1","Ciarrapico: ""il problema del governo Monti? Che so' troppo brutti""(Esilarante intervista di Malcom Pagani su Il Fatto) http://tinyurl.com/7vw4bfw "
"193001892685692928","1","0","1","0","1","Tweet Not Available"
"134943542098399232","1","0","1","0","1","@SBartezzaghi mario monti/rimontiamo è la prima volta che mi trovo in disaccordo con un anagramma"
"136393061004619777","1","0","1","0","1","A me sembra che il Pdl stia facendo di tutto per abortire il governo #monti ma senza darlo a vedere, con la solita ipocrisia. #oramonti"
"163177331337342976","1","0","1","0","1","Tweet Not Available"
"144034483044229120","1","0","1","0","1","Perchè il governo #Monti si è posto il problema delle pensioni e non quello della caritatevolissima chiesa cattolica?"
"192188214684024832","1","0","1","0","0","@IlDeesonesto bah, il lato politicizzato dei ratm mi ha sempre lasciato perplesso... dei korn potremmo anche evitare di parlarne."
"162809713866715136","1","0","1","1","1","Il #governo #Monti ha messo un in campo una misura decisiva per uscire dalla #crisi: la prossima settimana aumenteranno le #sigarette."
"161153570949963776","1","0","1","0","1","@bobsecci @BeppeGiulietti @ginevra5 Per Marco Rizzo al Tg4 il governo Monti è peggio di quello di Berlusconi!"
"137104445828894720","0","0","0","0","1","Due o tre cose sul governo Monti. E sui poteri forti - Il blog di lucacicca http://bit.ly/t0mxz0  #rimontiamo"
"192553632598724608","0","0","0","0","0","@lilliv63 che fine ha fatto la festeggiata @MariaFisichella ????"
"193302505034231808","0","0","0","0","1","#Grillo propone di non pagare il debito e io l'euro che dovevo a Marco per le fotocopie me lo tengo: l'Italia lo chiede."
"193281585112551424","1","0","1","0","1","@lindaemme niente più voto di protesta possibile, dopo articolo http://goo.gl/lcAUv  di @Phastidio #Grillo non votabile"
"189091038760148993","1","1","0","0","0","@RobSpera Auguroni anche a te e Marta...Bacioni!!"
"192977917712670721","0","0","0","0","1","La Norimberga di #Grillo le parole sono importanti, anche la storiahttp://bit.ly/J4wfIM "
"137173326840860672","1","0","1","0","1","Berlusconi torna all'attacco: il governo Monti è una sospensione della democrazia, durerà quanto vogliamo noi - Il Sole 24 ORE- Da brividi.."
"193440966210887680","1","0","1","0","1","Tweet Not Available"
"395483734344224768","1","1","0","0","0","...eccomi qua! ...sorridente e radiosa, pronta a ""creare"", chiacchierare e trascorrere la mattinata insieme...... http://fb.me/2tejE27z0 "
"134390544230125568","1","1","0","0","1","La cosa migliore del governo Monti e' che farà saltare per aria il Nuovo Ulivo"
"136753594975272960","1","0","1","1","1","Tweet Not Available"
"196287340518440962","1","0","1","0","1","E' ufficiale. #Grillo si considera il nuovo #Bossi: insulti a partiti e media, demagogia dura e pura. Della #politica vera neanche l'ombra"
"144367969252810752","1","0","1","0","1","Nautica in allarme: \\""Tassa di stazionamento iniqua e sbagliata\\"":   Lettera aperta a Mario Monti di G... http://bit.ly/tRll9t "
"186520204845645824","1","1","0","0","0","@xsimplegirl sto uscendo,a dopo <3 :D"
"154810493398290432","1","1","0","0","1","Tweet Not Available"
"151894855809900544","1","0","1","0","1","Tweet Not Available"
"154138171272204289","1","0","1","0","1","Il governo Monti vuole liberalizzare gli orari e i giorni di apertura dei negozi. E leggo che tutti sono contro. E mi chiedo perché."
"191470281519407104","1","0","1","0","1","#Grillo al 7%. Se #ABC non lavorano seriamente al rinnovamento della politica, aspettiamoci nel 2013 un Parlamento ancora più collassato"
"396637951775744002","1","1","1","0","0","@zayniesvoice ahahah vieni a casa mia che sono sola:( compagna di fumo ahah"
"188677466536148993","1","1","0","0","0","@VeronicHazza hahaha grazie ** cioè ne sono onorata (?) xD"
"186532976107065344","0","0","0","0","0","Un premio per il blog e anche per Das Klavierherz - Il Blog di Arianna Klavierherz Sono Solo Libri I Love Books... http://fb.me/1MbmeUBo1 "
"146496921396195328","0","0","0","0","1","Oggi in edicola su ""la Città"" tutte le novità sulla manovra del governo #monti all'indomani dello #sciopero di ieri"
"193054975839043584","1","0","1","0","1","#Grillo non è la soluzione ai problemi dell'Italia: #Grillo è un sintomo dei problemi dell'Italia."
"134655416264175617","1","0","1","1","1","Montezemolo, governo Monti unica soluzione per il Paese :allora siamo fottuti"
"134369810002874368","1","1","1","0","1","ma sì, #SilvioForever su #la7, tanto per gradire! io oggi sono più contento di ieri! #sapevatelo Mario Monti forever"
"194778631229288450","1","0","1","1","0","Tweet Not Available"
"164869319585574912","1","0","1","0","1","governo #Monti inizia a sbagliare le parole. La sobrietà non basta più: il trend è lo #sfigato che sogna il #postofisso e la #monotonia? eh."
"134956810154160128","1","1","0","0","1","E bravo Vendola http://bit.ly/vqYOdB  buon commento riguardo al Governo Monti @nichivendola"
"136784179923927040","1","1","0","0","1","Buona fortuna governo #Monti finalmente 3 ministeri importanti alle donne #eraora"
"143424047009636352","1","0","1","0","1","17 giorni per farci pagare i buffi di chi si è divertito negli ultimi 17 anni #governo #monti"
"136863539989184513","1","1","0","0","1","Corrado Passera. #Ministro per lo Sviluppo Economico, le Infrastrutture e i Trasporti. Una garanzia nel nuovo Governo #Monti"
"193069724270215169","1","1","1","0","1","#piazzapulita #Grillo sarà anche populista, ma incarna l'insoddisfazione pubblica contro un sistema corrotto ed iniquo."
"191261938632761344","0","0","0","0","0","SEGUITE TUTTI ----> @Auro_Branduardi :D"
"160291472082616321","0","0","0","0","1","Enrico Morando (Pd) al Foglio: “Il governo Monti ha cambiato il Pd. Ora Bersani deve convocare presto un congresso per ridiscutere la linea”"
"396617427951575041","1","0","1","0","0","perchè non riesco a dimenticarla"
"195977096198242304","0","0","0","0","0","@xellenlovieber si ma non guido D: ancora non sono proprio pratica anche perchè ce l'ho da poco.. e poi non so dove abita perchè non ci --"
"189071361203904512","1","1","0","0","0","Tweet Not Available"
"192683216824569856","0","0","0","0","0","@__SuperZayan @LouisCarrot24 mamma mia anche io!!! Ma a che ora lo posterà?? <3"
"194910074483908608","1","1","1","0","1","L'attacco di tutti i partiti a #Grillo è veramente stupendo #portaaporta .. Paura è???"
"393316196667625472","1","0","0","0","0","Tweet Not Available"
"135629996285890560","1","0","1","1","1","@robitwitt hanno già il nuovo ""nemico"" da combattere: il capitalismo globale, massonico e mario monti :D"
"395621362817314816","1","0","1","1","0","passerò l'ennesimo halloween di merda mentre gli altri si divertono :)))"
"193334794942283776","0","0","0","0","0","http://www.facebook.com/LoroIMieiIdoli  tutti quiiii http://fb.me/11wxocxk4 "
"393366578961854464","0","0","0","0","0","Ecco la scaletta della serata #HPDB2013 http://fb.me/1qEVSrVgH "
"130592030031228929","1","0","1","0","1","Mario #Monti: La lira non era una moneta strana, ma era il più' delle volte una moneta debole, perche rifletteva caratteristiche dell'Italia"
"196537462212919296","0","0","0","0","0","@Chicca_204 @BigIncompiuta @fposati @nosapaid Buondi a tutti!!!"
"192614911636025345","1","0","1","1","0","Tweet Not Available"
"149170935449137156","1","0","1","1","1","@ivanscalfarotto solo col governo Monti non funziona, dannazione."
"137239717530963968","1","0","1","1","1","""E' più criminale fondare una banca che rapinarla""(cit. B.Brecht) Tanti auguri al nuovo governo #Monti"
"193079692163694593","1","0","1","0","1","è tutto un gioco di poteri e noi coglioni ad ascoltare #Grillo #serviziopubblico #La7 @change_Italy"
"395462547253374976","1","0","1","0","0","Mai indossare qualcosa di una taglia in meno..."
"145159593490792448","0","0","0","0","1","Che fine farà il Pd dopo il governo Monti? E' ancora presto per parlarne. Ma qualcuno nel Pd ha già cominciato a farlo http://bit.ly/tBBMbK "
"134419920552345600","1","1","0","0","1","Comunque se parte il governo Monti è grande vittoria dell' #Udc, di @Pierferdinando e @robertorao"
"145815166301380608","1","0","1","0","1","Tweet Not Available"
"395609380047306753","0","0","0","0","0","@gafeywgirl e sarebbe? La solita?"
"393399016009904129","1","1","0","0","0","@unicornovolante graziee bellaa"
"143422759651917825","1","0","1","1","1","Mario Monti è la mia grande delusione subito dopo la scoperta dell'inesistenza di Babbo Natale... #Monti"
"392016631171649536","0","0","0","0","0","E' tempo di intagliare la zucca di #Halloween http://owl.li/pZjvZ  #faidate #casa"
"147375902408441857","0","0","0","0","1","Il #GOVERNO #MONTI sta realizzando una manovra che neanche il Governo Berlusconi-Lega sarebbe riuscito a portare a termine"
"147695212028891137","1","0","1","1","1","La Severino dice che il suo portinaio la incita ad andare avanti...ti credo sennò chi gliela da la mancia a natale? #manovra #governo #monti"
"138744625912483840","1","0","1","0","1","Dato che quello che mi preoccupa del governo Monti non sta in un tweet, ci ho scritto un post http://bit.ly/vJwDR7 "
"161698748043509760","1","0","1","0","1","E comunque per una cosa ricorderemo il #governo #Monti: è riuscito a mettere gli italiani gli uni contro gli altri come mai prima"
"137241510889537536","1","0","1","1","1","Rutelli, fiducia al governo #Monti: mancava che gli dicesse che è bello (""elegante"" e con "" indiscutibile aplomb"" li aveva già usati)"
"136430565523075073","1","0","1","0","1","Comincio a dubitare del governo #Monti, la vecchia maggioranza ha fallito senza prendersi responsabilità e ora il parlamento è un asilo"
"194512470793138177","1","1","0","0","0","@MalikWife_ ahahahahahah grazieeeee *-* anche il tuo nome è molto molto bello!! :D"
"193085701049425920","0","0","0","0","1","@marcotar76 @innovandiamo ...vero: è che con tutto questo #Grillo in televisione stasera considero altri gli insulti..."
"147776584735133696","1","0","1","1","1","Il PDL dando la fiducia al governo Monti ha dato inizio al suo suicidio."
"195592583337099264","1","0","1","1","1","Tweet Not Available"
"392018585272725506","1","0","1","0","0","@breakevhar saretta non vedo nulla :-("
"163935682002300929","0","0","0","0","1","Il governo Monti doveva tagliare i costi della politica, ma chissà come mai di tagliare non se ne parla piu, anzi...http://fb.me/1kPqGwBcK "
"152295510533869569","1","0","1","0","1","Mario Monti Vaffanculo"
"191804535038152706","1","0","1","0","1","Se #Grillo aggiungesse alla contestazione comica un programma fattibile potrebbe piacermi. Ma dubito..."
"393356763166031872","0","0","0","0","0","devo andare a fare fisioterapia"
"137783614225125376","1","1","0","0","1","Buon giorno, buon sabato e buon governo Monti a tutti !"
"143969456333402112","0","0","0","0","1","Casini: Governo Monti deve fare ciò che non hanno fatto partiti http://www.udcroma4.it/index.php?option=com_content&view=article&id=350:casini-governo-monti-deve-fare-cio-che-non-hanno-fatto-partiti&catid=37:attivita-del-paritito&Itemid=71 …"
"137059603795034112","1","1","1","0","1","Governo #Monti non so come andrà ma l'unica cosa che mi fa piacere e' vedere #faccenuove anche se un po' datate"
"191492639240093700","1","0","0","0","1","#Grillo vola nei sondaggi e fa paura #Bersani e #Vendola preoccupati: comincia il tutti contro tutti! http://www.corriere.it/politica/12_aprile_15/bersani-antipolitica_a6aa68dc-86eb-11e1-9381-31bd76a34bd1.shtml … @Corriereit"
"144407401402081280","1","1","0","0","1","SONO FIERO DI ESSERE ITALIANO E ANCOR DI PIU' OGGI CHE ESISTE MARIO MONTI COME PRESIDENTE"
"190783861356109824","1","0","1","0","1","Mi sbaglio o #Grillo disse che non avrebbe mai fatto politica? Ricordo male o il #M5S disse che non si sarebbe mai candidato alle politiche?"
"157065133972135937","1","0","1","1","1","Il Governo Monti fa male alla salute http://goo.gl/fb/7Ogop  Clicca sul link"
"187291244551077888","1","1","0","0","0","@ZemyRovski prima o poi grazie a @padremaronno_ avrò anche il dono dell'ubiquezza...@guidaantonella"
"147628564450263040","1","0","1","0","1","Seconda fase #governo #monti non deve partire da Art 18. In fase di #crisi e #paura lavoratori non meritano discriminazioni e licenziamenti."
"144155850766942209","0","0","0","0","1","Tra poco potrete rivedere sul nostro sito l'intervento di Mario Monti e continuare con le vostre segnalazioni."
"134691642023231488","1","0","1","1","1","Mario Monti è un uomo di Stato: ma di quale Stato?"
"393307862887170048","0","0","0","0","0","Maltempo: disagi e allagamenti. Si pensa ad evacuare la scuola. Via i bambini dall'asilohttp://fb.me/2ZdM2PJMX "
"395637620686196736","0","0","0","0","0","ESERCITO #weareone dall'America all'Italia all'Europa. Quando chiudono le votazioni x gli EMA? Che casino da qui con l'ora.. votiamooooooo"
"395654505293180928","1","1","0","0","0","@erykaluna Fantasia sorridereE poter dire c era una volta. Con tanti occhi diversiInvisibili"
"395455448737792000","1","0","1","0","0","Bleeeeeeeeeh"
"153908277032394752","1","0","1","0","1","Alessandra Mussolini: “Il governo Monti tragedia dell’Italia, sfiduciamolo”: #alessandro mussolini #mario monti ... http://bit.ly/uXy8uF "
"137087019867320320","0","0","0","0","1","Governo Monti: la nomina dei #ministri si fa su Twitter | @scoopithttp://bit.ly/uS3LEt "
"157751304842788864","1","0","1","1","1","Mario Monti è più ricercato su google di Belen...notizia da venerdì 13 #TGIF @presMarioMonti @realbelen"
"396654706958684160","1","1","0","0","0","Tweet Not Available"
"189731694448885760","0","0","0","0","0","@daily_blog Renzo Bossi scrive ai militanti della Lega dopo le dimissioni http://goo.gl/fb/CI88D "
"164796576714334208","1","1","0","0","1","@renzi a Otto e Mezzo dopo tre mesi... contento del governo #Monti"
"165319017098260480","0","0","0","0","1","Il Governo Monti abolisce l'obbligo di predisporre il Documento Programmatico di Sicurezza: http://bit.ly/wovvkA  via @AddThis"
"147439872100139009","1","0","0","0","1","Smentita dal Governo #Monti: aumentano solo le accise sul tabacco trinciato. Meno male che non mi fo le sigarette e non fumo la pipa..."
"134561665759981568","0","0","0","0","1","Napolitano: Mario Monti senatore a vita e poi premierhttp://www.2duerighe.com/politica/2569-napolitano-mario-monti-senatore-a-vita-e-poi-premier.html …"
"139862461493948417","1","0","1","0","1","CasaPound, protesta contro il governo Monti - La Nazione - Firenze: http://www.lanazione.it/firenze/cronaca/2011/11/24/625836-casapound_protesta_contro_governo_monti.shtml#.Ts7gnxFr7lE.twitter … via @AddThis"
"164143251320877056","1","1","0","0","1","Ue, accordo sul fiscal compact. Monti: ""Italia molto soddisfatta"": BRUXELLES, 31 GEN – Mario Monti e' soddisfatt... http://bit.ly/z58XN5 "
"391982741426032640","0","0","0","0","0","@Secretimeh Pochi pochi, sto a dieta! /annuisce/"
"134716454644891648","1","0","1","1","1","maria stella gelmini, per mario monti la riforma più importante fatta in italia è quella di marystar gelmini ahahahahahahah poveri noi"
"193246670308376576","1","0","1","0","1","Tweet Not Available"
"193076467377246210","0","0","0","0","1","""noi non abbiamo leader che ci comandano"" Bene e in che direzione andate? Quali idee? Uno contro tutti? #Grillo #Serviziopubblico #m5s"
"134757871060647937","0","0","0","0","1","#ServizioPubblico .. come si chiamava il blogger che ha parlato di Mario Monti?"
"137080950881394688","1","0","1","0","1","Il governo #Monti. Troppa #finanza e troppi #cattolici? http://wp.me/p1yUuO-lD  /via @ilbureau.com"
"134401591263494145","1","0","1","1","1","Mario Monti, membro della commissione Spaventa sul debito pubblico. A me spaventa più lui, a dire il vero."
"195602424227041283","1","1","0","0","1","#serviziopubblico tutto condivisibile,ma nessuno parla di signoraggio bancario,ecco perchè #Grillo avanza,perchè è in contatto con la realtà"
"187110374527610880","1","0","0","0","0","@fabio_vim Non posso tanto dire che era una battuta. Quanto un desiderio."
"392018588736819201","1","1","0","0","0","E usciamole un po' 'ste palle!! #forzaragazzi #amalasempre"
"165349922776944640","1","1","0","0","1","Mi è piaciuto un video di @YouTubefrom @NuovoParlamento http://youtu.be/MvIVBSx_S40?a  Mario Monti: ""Il posto fisso per tu"
"192248169562775552","1","0","1","0","1","#Grillo vuol fare il #Berlusconi del '94. Sparigliare i partiti e prendere il potere. Ho i brividi, a un tale vichingo preferisco il nulla."
"134698616555175936","0","0","0","0","1","Schemino di Repubblica: chi dice sì al governo Monti http://www.repubblica.it/politica/2011/11/10/news/chi_dice_s_al_governo_monti_-24785465/?rss …"
"196639272227446787","1","0","1","0","0","la noia della domenica non ha eguali"
"135644248132423681","1","1","0","0","1","Mario Monti alle telecamere, o meglio videofonino, del Fatto: ""che splendido sole oggi"" tra poco sul sito #finecorsa #doposilvio"
"140723295535370240","1","0","1","1","1","Casini esulta perché il governo Monti avrebbe contribuito ad ""accantonare"" la famosa foto di Vasto. Accantonata, sì sì. Come no."
"144053545396731906","0","0","0","0","1","Ecco tutto il progetto del governo Monti! | http://www.lastampa.it/_web/tmplframe/default.asp?indirizzo=http%3A%2F%2Fwww.lastampa.it%2F_web%2Fdownload%2Fpdf%2FDL_Monti_vers_5dicembre.pdf …"
"193057534335139840","0","0","0","0","1","Serviranno #Grillo in tutte le salse. Può anche darsi che le tv superino il limite e ci sia una crisi di rigetto."
"134905582942568448","1","0","0","0","1","“@SBartezzaghi: #anagr #comedire MARIO MONTI Ampio è lo spread, imperioso è il richiamo: / vada al governo, così RIMONTIAMO.”"
"195908668229824514","1","0","1","0","1","Il problema della #politica ? In tutti i lavori se toppi sei fuori, in politica no! E il problema sarebbe #Grillo ? Meritocrazia! #m5sTour"
"192370481574326272","1","0","1","0","1","#Grillo esalta la democrazia di internet con la stessa foga con cui dieci anni fa spaccava un computer per opporsi alla nuova schiavitù. mha"
"396538307087462400","1","0","1","0","0","@herlipsonme ogni tanto riesco ad accettarlo, poi iniziano questi momenti in cui avrei bisogno solo di un suo abbraccio per star meglio."
"393296541059801088","0","0","0","0","0","Unità - #Renzi chiama radio Dee Jay: compravendita? Non sorprende http://dlvr.it/4BjPzQ  @unitaonline"
"134606241824653312","1","0","1","0","1","Se #DiPietro non vota a favore del governo #Monti è un'irresponsabile demagogo."
"192549757619683329","1","0","1","0","1","@luca_conti Certo che sei i giornali continuano a fare i titoli sulle calzate invece che sulle proposte di #Grillo siamo messi bene..."
"135271234035400704","0","0","0","0","1","Veramente ci si augura un governo #Monti appoggiato incondizionatamente da tutti? E chi controlla? #Berlusconi non appoggerà Monti gratis."
"157920771707125760","1","1","0","1","1","Tweet Not Available"
"195611628220325889","0","0","0","0","1","Non sarà insultando #Grillo che riconquisterete la fiducia della gente. #partitiAntichi"
"194749186938380288","1","1","1","0","1","Tweet Not Available"
"143474926282752001","1","0","1","0","1","Tweet Not Available"
"137112253014093824","0","0","0","0","1","Tweet Not Available"
"190474255132135424","0","0","0","0","0","Iniziato il consiglio federale della Lega Nord Sicura l’espulsion... - http://tpt.to/a2qNQqh  - from @Taptu"
"136807043771273216","0","0","0","0","1","ma che farà ora Berlusconi nel suo tempo libero? #governo #monti #berlusconi"
"135236915032109056","1","1","0","0","1","Ore decisive per il Governo anticrisi: Mario Monti, accolto da un applauso all' ingresso in aula a Palazzo Madam... http://bit.ly/taFtkJ "
"151959160186085378","0","0","0","0","1","Leggete 'Denunciato Mario Monti per alto tradimento - video' di Redazione Cadoinpiedi.it @Cadoinpiedihttp://www.cadoinpiedi.it/2011/12/26/denunciato_mario_monti_per_alto_tradimento_-_video.html …"
"191489446087106560","1","0","1","0","0","""@NichiVendola: Nichi bisogna fare autocritica e non interpretare un berlusconismo di ritorno!!!!"
"393307865534197760","0","0","0","0","0","A soli 0 euro al mese Twitter ti offre:-Serie A,B,C-Champions League-Meteo-Programmi televisivi-Commenti in direttaPASSA A TWITTER."
"187981896066674688","0","0","0","0","0","ora vado a scippare il cell a mamma così faccio per bene Instagram e vedo le menzioni u.u"
"191792640973488128","1","0","1","0","1","Tweet Not Available"
